order_date,product_category,total_sales,total_profit,avg_discount,num_orders
2013-12-23,Technology,12028.23,-547.61,0.01,1
2013-12-24,Furniture,2283.11,-943.067,0.06333333333333334,3
2013-12-24,Office Supplies,4116.24,1003.4939999999999,0.060000000000000005,2
2013-12-24,Technology,4129.198,-541.06,0.03,3
2013-12-25,Furniture,14412.91,-3665.201,0.08333333333333333,3
2013-12-25,Office Supplies,1059.33,135.4795,0.025,2
2013-12-25,Technology,6813.93,358.19,0.09,1
2013-12-26,Furniture,536.38,-258.8,0.03,1
2013-12-26,Office Supplies,1302.19,-448.59999999999997,0.055,6
2013-12-26,Technology,14116.1945,2437.755,0.06571428571428571,7
2013-12-27,Office Supplies,1442.3600000000001,305.67,0.03,2
2013-12-28,Furniture,586.11,98.44,0.11,1
2013-12-28,Office Supplies,3599.13,149.1285,0.02,6
2013-12-28,Technology,959.089,124.992,0.06,1
2013-12-29,Furniture,1042.06,-931.248,0.04,1
2013-12-29,Office Supplies,10375.64,741.73,0.04,6
2013-12-29,Technology,368.17,-15.12,0.0,1
2013-12-30,Furniture,5785.59,-423.77,0.07,1
2013-12-30,Office Supplies,1658.2600000000002,428.62,0.062,5
2013-12-30,Technology,4510.973,977.832,0.06,2
2013-12-31,Furniture,56.13,48.85,0.02,1
2013-12-31,Office Supplies,6852.5599999999995,3009.84,0.04,2
2013-12-31,Technology,1491.5205,286.362,0.0,1
2014-01-01,Office Supplies,2144.58,203.00300000000001,0.0525,4
2014-01-01,Technology,66.54,-46.03,0.01,1
2014-01-02,Furniture,13231.720000000001,292.53999999999996,0.05,4
2014-01-02,Office Supplies,138.75,49.81,0.09,1
2014-01-03,Office Supplies,3048.67,573.5,0.043333333333333335,3
2014-01-03,Technology,1564.1615,682.479,0.0,1
2014-01-04,Furniture,8313.792,1761.0800000000002,0.04,2
2014-01-04,Office Supplies,1535.22,-50.7255,0.05833333333333333,6
2014-01-04,Technology,12547.648500000001,4021.7199,0.07666666666666667,3
2014-01-05,Furniture,477.39,-211.36,0.02,1
2014-01-05,Office Supplies,552.08,203.24,0.0,1
2014-01-06,Furniture,20691.76,2665.6539,0.07250000000000001,4
2014-01-06,Office Supplies,446.39,-174.8005,0.02666666666666667,3
2014-01-07,Furniture,4669.19,-1864.08,0.06,1
2014-01-07,Office Supplies,133.4,-0.31,0.02,1
2014-01-07,Technology,834.0625,192.294,0.01,1
2014-01-08,Furniture,826.27,322.88,0.03,1
2014-01-08,Office Supplies,1936.3,278.12,0.03,1
2014-01-08,Technology,4653.7029999999995,268.92600000000004,0.052500000000000005,4
2014-01-09,Furniture,6025.179999999999,-1600.8799999999999,0.045,2
2014-01-09,Office Supplies,15765.96,1984.8990000000003,0.0475,8
2014-01-10,Furniture,8194.76,-644.7270000000001,0.07666666666666667,3
2014-01-10,Office Supplies,680.19,-126.137,0.06375,8
2014-01-10,Technology,30044.141,241.33799999999997,0.049999999999999996,3
2014-01-11,Furniture,8436.01,-42.99999999999998,0.016666666666666666,3
2014-01-11,Office Supplies,7773.12,2604.304,0.05,5
2014-01-11,Technology,2376.22,488.65999999999997,0.05,2
2014-01-13,Furniture,2860.19,458.4,0.04,1
2014-01-13,Technology,1310.0375,-191.75500000000002,0.045,2
2014-01-14,Furniture,5428.49,-1046.78,0.05,1
2014-01-15,Furniture,6502.46,261.66,0.09,1
2014-01-15,Office Supplies,1457.87,45.495999999999995,0.049999999999999996,3
2014-01-16,Office Supplies,227.46,-27.939999999999998,0.025,2
2014-01-17,Furniture,308.52,-59.85,0.1,1
2014-01-17,Office Supplies,421.35,-21.060000000000002,0.04,3
2014-01-18,Furniture,5405.44,604.46,0.07,1
2014-01-18,Office Supplies,230.29,14.484,0.0,1
2014-01-18,Technology,1592.0415,-52.701,0.0,1
2014-01-19,Furniture,2722.07,-852.5519999999999,0.04,2
2014-01-19,Office Supplies,263.03,-25.02,0.03666666666666667,3
2014-01-19,Technology,242.284,51.75,0.03,1
2014-01-20,Furniture,128.62,-27.78,0.07,1
2014-01-20,Office Supplies,424.0,-19.77,0.03,1
2014-01-20,Technology,504.79,-245.09,0.03,1
2014-01-21,Furniture,997.0,-307.96,0.09,1
2014-01-21,Office Supplies,610.63,-236.1375,0.05,2
2014-01-21,Technology,448.23,110.6,0.01,1
2014-01-22,Office Supplies,4270.13,707.4574999999999,0.066,5
2014-01-22,Technology,1891.3200000000002,48.030000000000015,0.06,2
2014-01-23,Office Supplies,396.15,-10.98,0.05,1
2014-01-24,Office Supplies,698.04,8.724999999999998,0.036,5
2014-01-24,Technology,1090.6,300.91,0.07,1
2014-01-25,Office Supplies,958.41,19.610000000000014,0.04,2
2014-01-25,Technology,4475.03,-167.8317,0.08,1
2014-01-26,Furniture,1756.46,-101.19,0.01,1
2014-01-26,Office Supplies,1405.79,155.697,0.05000000000000001,3
2014-01-26,Technology,8662.34,-704.66,0.0,1
2014-01-27,Furniture,283.58,-14.23,0.03,1
2014-01-27,Office Supplies,1644.89,597.35,0.02,3
2014-01-27,Technology,13273.435,2242.344,0.04,4
2014-01-28,Furniture,113.85,-93.93,0.06,1
2014-01-28,Office Supplies,201.72,-81.61,0.05,1
2014-01-28,Technology,12392.08,3395.23,0.08499999999999999,2
2014-01-29,Furniture,1379.98,-151.73,0.06,1
2014-01-29,Office Supplies,1908.12,124.363,0.0575,4
2014-01-29,Technology,309.9015,-558.415,0.09,1
2014-01-30,Furniture,71.2,1.87,0.08,1
2014-01-31,Furniture,1032.48,495.66,0.04,2
2014-01-31,Office Supplies,4059.71,987.05,0.07500000000000001,4
2014-02-01,Furniture,556.45,-124.42,0.08,1
2014-02-01,Office Supplies,13.42,-1.26,0.03,1
2014-02-01,Technology,4500.199,913.182,0.06,3
2014-02-02,Furniture,9293.34,1898.4046,0.0225,4
2014-02-02,Office Supplies,640.62,-360.735,0.07666666666666667,3
2014-02-02,Technology,462.366,-120.054,0.1,1
2014-02-03,Office Supplies,5439.88,2.7899999999999636,0.0725,4
2014-02-03,Technology,1233.81,137.43,0.04,2
2014-02-04,Furniture,2502.67,-198.8,0.1,1
2014-02-04,Office Supplies,239.06,-261.955,0.08499999999999999,2
2014-02-04,Technology,4804.0385,1077.921,0.08,1
2014-02-05,Furniture,17448.75,9.93,0.06,1
2014-02-05,Office Supplies,6964.580000000001,1829.1975000000002,0.05333333333333334,6
2014-02-05,Technology,19136.768500000002,3621.8028000000004,0.05000000000000001,3
2014-02-06,Furniture,20974.69,5031.6893119999995,0.06333333333333334,3
2014-02-06,Office Supplies,4297.72,1005.08,0.031111111111111114,9
2014-02-06,Technology,8671.822,-11590.032,0.07666666666666667,3
2014-02-07,Furniture,3351.55,-1036.92,0.04,1
2014-02-07,Office Supplies,3629.65,-1265.1345000000001,0.046,5
2014-02-07,Technology,4924.821,1049.109,0.07500000000000001,2
2014-02-08,Office Supplies,694.8,-374.32899999999995,0.04,3
2014-02-09,Technology,2386.5815000000002,-193.01,0.049999999999999996,2
2014-02-10,Furniture,977.48,-66.74000000000001,0.05,2
2014-02-10,Office Supplies,937.11,-1201.55,0.01,3
2014-02-10,Technology,7018.4755,244.60499999999996,0.049999999999999996,3
2014-02-11,Furniture,261.38,-89.71,0.04,2
2014-02-11,Office Supplies,19435.73,4889.63,0.02,3
2014-02-12,Furniture,5407.9,-352.789866,0.01,1
2014-02-12,Office Supplies,1075.6200000000001,183.564,0.05333333333333334,3
2014-02-13,Furniture,13886.6,-3306.118,0.052000000000000005,5
2014-02-13,Office Supplies,487.33000000000004,-215.06100000000004,0.045000000000000005,4
2014-02-13,Technology,2007.037,408.654,0.01,2
2014-02-14,Furniture,2692.654,-721.713732,0.03666666666666667,3
2014-02-14,Office Supplies,1194.0900000000001,-52.97149999999999,0.042,5
2014-02-14,Technology,6732.748,1058.913,0.05000000000000001,3
2014-02-15,Furniture,3653.22,-116.02,0.09,1
2014-02-15,Office Supplies,8268.77,1612.161,0.045,4
2014-02-15,Technology,4733.88,239.41,0.02,1
2014-02-16,Furniture,26.82,26.21,0.0,1
2014-02-16,Office Supplies,253.45000000000002,16.46,0.049999999999999996,2
2014-02-16,Technology,1147.85,252.14999999999998,0.08,2
2014-02-17,Office Supplies,18.15,-7.26,0.04,1
2014-02-17,Technology,1220.72,-359.4592,0.05,2
2014-02-18,Office Supplies,6063.93,2387.2,0.016666666666666666,3
2014-02-18,Technology,20265.22,6168.64,0.08,1
2014-02-19,Furniture,3335.27,539.69,0.03,1
2014-02-19,Office Supplies,3576.12,208.2245,0.05,2
2014-02-19,Technology,1307.88,206.86,0.06,1
2014-02-20,Furniture,8038.114,-1637.1699999999998,0.07,2
2014-02-20,Office Supplies,3453.71,733.1999999999999,0.045,4
2014-02-20,Technology,3815.1365,764.478,0.03,2
2014-02-21,Furniture,1882.18,336.26,0.09,1
2014-02-21,Office Supplies,1389.8200000000002,-266.54,0.02,2
2014-02-21,Technology,988.7879999999999,-965.613,0.03333333333333333,3
2014-02-22,Furniture,92.77,-17.91,0.06,1
2014-02-22,Office Supplies,4517.81,1161.96,0.0675,4
2014-02-23,Office Supplies,353.62,140.148,0.01,1
2014-02-24,Office Supplies,2830.42,-91.69000000000003,0.054285714285714284,7
2014-02-24,Technology,14708.268,4047.137,0.06333333333333334,3
2014-02-25,Furniture,8363.65,763.33,0.09,1
2014-02-25,Office Supplies,48.849999999999994,-20.31,0.04,2
2014-02-26,Furniture,784.38,458.15,0.03,2
2014-02-26,Office Supplies,8259.55,2121.3345,0.04857142857142858,7
2014-02-26,Technology,65.61,-39.74,0.08,1
2014-02-27,Technology,1942.1735,400.824,0.0,1
2014-02-28,Office Supplies,202.26999999999998,-41.7965,0.0625,4
2014-03-01,Furniture,390.2,45.0,0.02,1
2014-03-01,Office Supplies,1478.18,324.27000000000004,0.0725,4
2014-03-01,Technology,3355.154,658.503,0.0,1
2014-03-02,Office Supplies,964.13,-34.93,0.043333333333333335,3
2014-03-02,Technology,8317.655,1989.692,0.085,2
2014-03-03,Furniture,22.74,-13.59,0.03,1
2014-03-03,Technology,1889.2445,225.027,0.03,3
2014-03-04,Furniture,16811.39,-1501.2499999999998,0.06,2
2014-03-04,Office Supplies,1953.8999999999999,-261.7735,0.06166666666666667,6
2014-03-04,Technology,71.61,-70.31,0.1,1
2014-03-05,Furniture,7663.74,-375.3321,0.0,1
2014-03-05,Office Supplies,15719.99,5969.684,0.05,5
2014-03-05,Technology,3951.6755,812.241,0.1,1
2014-03-07,Furniture,7848.676,375.1000000000001,0.049999999999999996,3
2014-03-07,Office Supplies,2130.83,392.57000000000005,0.05000000000000001,3
2014-03-08,Office Supplies,1283.97,-258.21500000000003,0.038571428571428576,7
2014-03-08,Technology,506.84,-38.32,0.02,1
2014-03-09,Office Supplies,511.83,-172.8795,0.1,1
2014-03-09,Technology,184.99,-144.55,0.05,1
2014-03-10,Furniture,16081.983999999999,3447.69,0.05000000000000001,3
2014-03-10,Office Supplies,2835.87,363.5355,0.04666666666666667,6
2014-03-10,Technology,1250.6195,54.412000000000006,0.05,2
2014-03-11,Furniture,1648.33,-210.14,0.07,1
2014-03-11,Office Supplies,1337.08,-953.0,0.1,1
2014-03-11,Technology,127.49,-57.95,0.08,1
2014-03-12,Furniture,451.32,1.16,0.04,1
2014-03-12,Office Supplies,10624.119999999999,3118.672,0.08,5
2014-03-12,Technology,583.56,-94.59,0.02,1
2014-03-13,Office Supplies,1666.47,-563.6134999999999,0.06333333333333334,3
2014-03-13,Technology,7088.4645,1500.028,0.055,2
2014-03-14,Furniture,269.3,22.38,0.04,1
2014-03-15,Furniture,16533.329999999998,2287.2999999999997,0.055,4
2014-03-15,Office Supplies,1163.51,-209.67350000000005,0.07,6
2014-03-15,Technology,29300.2605,12942.731,0.06,2
2014-03-16,Office Supplies,2325.76,385.29200000000003,0.038,5
2014-03-17,Furniture,6358.87,833.98,0.02,2
2014-03-17,Office Supplies,526.53,40.85,0.10000000000000002,3
2014-03-17,Technology,4698.67,-553.779,0.05,2
2014-03-18,Furniture,20597.61,-6361.704000000001,0.03,3
2014-03-18,Office Supplies,606.53,-71.995,0.016666666666666666,3
2014-03-18,Technology,4383.373,810.0069999999998,0.07,3
2014-03-19,Office Supplies,290.86,-111.88,0.055,2
2014-03-19,Technology,7452.137,2028.357,0.02,1
2014-03-20,Furniture,1825.42,1193.19,0.06,1
2014-03-20,Office Supplies,432.97,111.61099999999999,0.08333333333333333,3
2014-03-20,Technology,21532.26,8323.39,0.09,1
2014-03-21,Furniture,3732.25,-1255.86,0.1,1
2014-03-21,Office Supplies,198.64,59.06,0.055,2
2014-03-21,Technology,407.8725,-165.627,0.02,1
2014-03-22,Office Supplies,489.81000000000006,-247.83299999999997,0.03,3
2014-03-22,Technology,1900.226,440.199,0.01,1
2014-03-23,Furniture,195.17000000000002,10.929999999999993,0.05,2
2014-03-23,Office Supplies,548.45,-179.542,0.045,2
2014-03-24,Office Supplies,3286.7400000000002,-835.92,0.0275,4
2014-03-24,Technology,83.3,-114.906,0.09,1
2014-03-25,Office Supplies,790.88,87.00000000000001,0.065,2
2014-03-25,Technology,423.14,85.51,0.03,1
2014-03-26,Furniture,2038.29,-398.832,0.065,2
2014-03-26,Office Supplies,14020.7,343.26,0.052000000000000005,5
2014-03-26,Technology,19845.8925,7018.151,0.09,2
2014-03-27,Office Supplies,258.26,-252.288,0.07500000000000001,2
2014-03-28,Furniture,26.68,-10.74,0.04,1
2014-03-28,Office Supplies,1603.21,-26.536500000000004,0.07,2
2014-03-29,Furniture,1146.11,330.63,0.09,1
2014-03-29,Office Supplies,2528.49,580.1505,0.07,1
2014-03-30,Office Supplies,23.84,5.88,0.02,1
2014-03-30,Technology,5295.2365,1645.875,0.045,2
2014-03-31,Office Supplies,143.24,-72.1995,0.035,2
2014-04-01,Furniture,737.38,90.04,0.08,1
2014-04-01,Office Supplies,658.37,102.10000000000001,0.035,2
2014-04-01,Technology,1718.87,754.1,0.02,1
2014-04-02,Furniture,36.8,14.19,0.0,1
2014-04-02,Office Supplies,1515.56,-609.1689999999999,0.04857142857142858,7
2014-04-03,Furniture,6408.3,539.54,0.1,1
2014-04-03,Office Supplies,383.72,65.9435,0.06,3
2014-04-03,Technology,2252.7690000000002,172.28199999999998,0.03,2
2014-04-04,Office Supplies,3657.72,-1274.3899999999999,0.08,2
2014-04-04,Technology,3821.4045,1256.967,0.0,1
2014-04-05,Office Supplies,5052.58,931.5999999999999,0.0625,4
2014-04-05,Technology,10155.158500000001,3547.5550000000003,0.030000000000000002,2
2014-04-06,Office Supplies,2676.86,-672.2,0.049999999999999996,3
2014-04-07,Office Supplies,1076.24,-67.83999999999999,0.02,2
2014-04-08,Furniture,3454.0099999999998,-191.17000000000002,0.02,3
2014-04-08,Office Supplies,2106.5299999999997,-708.04,0.043333333333333335,6
2014-04-08,Technology,14843.237500000001,5462.5833,0.016666666666666666,3
2014-04-09,Furniture,30.92,28.64,0.02,1
2014-04-09,Office Supplies,7656.19,499.1769999999999,0.054285714285714284,7
2014-04-09,Technology,1161.565,246.78500000000003,0.07500000000000001,2
2014-04-10,Furniture,2673.08,-1363.12,0.01,1
2014-04-10,Office Supplies,3086.79,520.3585,0.045000000000000005,6
2014-04-10,Technology,4598.73,1049.45,0.04,1
2014-04-11,Furniture,6448.99,-473.5100000000001,0.0375,4
2014-04-11,Office Supplies,1463.28,72.72600000000003,0.07,4
2014-04-11,Technology,11976.569500000001,3080.629,0.048,5
2014-04-12,Furniture,473.88,-183.26,0.01,1
2014-04-12,Office Supplies,167.46,-134.297,0.09,1
2014-04-12,Technology,849.031,-133.309,0.07,1
2014-04-13,Furniture,10278.79,1512.07,0.04,1
2014-04-13,Office Supplies,482.84999999999997,-65.137,0.05,4
2014-04-14,Office Supplies,5977.63,-86.68,0.1,1
2014-04-15,Furniture,13463.18,1012.7,0.005,2
2014-04-15,Office Supplies,1166.01,367.95,0.052000000000000005,5
2014-04-16,Furniture,3854.4,1116.98,0.09,1
2014-04-16,Office Supplies,421.6,-146.10250000000002,0.07,4
2014-04-16,Technology,4941.7725,704.889,0.1,1
2014-04-17,Office Supplies,3028.2299999999996,737.405,0.041999999999999996,5
2014-04-17,Technology,6889.9075,768.3810000000001,0.02,2
2014-04-18,Office Supplies,215.88,-82.5775,0.043333333333333335,3
2014-04-18,Technology,1991.5,13.27000000000001,0.05333333333333334,3
2014-04-19,Furniture,709.37,-281.76,0.1,1
2014-04-19,Office Supplies,175.75,-86.46000000000001,0.07500000000000001,2
2014-04-20,Furniture,4154.82,98.94,0.05333333333333334,3
2014-04-20,Office Supplies,4667.37,-49.26000000000005,0.034,5
2014-04-20,Technology,6044.206,1096.746,0.065,2
2014-04-21,Furniture,10523.34,669.8,0.015,2
2014-04-21,Office Supplies,1915.66,319.94,0.1,2
2014-04-22,Furniture,2437.67,25.68,0.08,1
2014-04-22,Office Supplies,1946.54,41.054,0.05,4
2014-04-22,Technology,12273.3485,3866.864,0.01,3
2014-04-23,Office Supplies,2123.84,-213.76999999999998,0.060000000000000005,4
2014-04-24,Furniture,1600.85,-193.97,0.07,1
2014-04-24,Technology,5549.79,1300.8,0.09,1
2014-04-25,Furniture,5217.79,209.54,0.09,1
2014-04-25,Office Supplies,1077.22,-180.32999999999998,0.05600000000000001,5
2014-04-26,Technology,400.25,-37.5,0.02,1
2014-04-28,Furniture,3841.58,-1066.21,0.04,3
2014-04-28,Technology,1810.381,-768.1200000000001,0.07666666666666667,3
2014-04-29,Furniture,30948.485999999997,3322.56,0.03666666666666667,3
2014-04-29,Office Supplies,4996.35,1301.6,0.06799999999999999,5
2014-04-30,Furniture,5437.92,-684.57,0.0,1
2014-04-30,Office Supplies,559.27,-146.0305,0.05666666666666667,3
2014-04-30,Technology,25947.8505,9083.182,0.08333333333333333,3
2014-05-01,Furniture,12666.93,-991.99,0.05,5
2014-05-01,Office Supplies,618.63,-186.0665,0.043333333333333335,3
2014-05-01,Technology,1900.47,202.73,0.0,1
2014-05-02,Office Supplies,5838.71,2026.02,0.0675,4
2014-05-02,Technology,17265.421000000002,3681.2430000000004,0.060000000000000005,3
2014-05-03,Office Supplies,4896.62,9.7975,0.05375,8
2014-05-03,Technology,2511.3125,281.123,0.05666666666666667,3
2014-05-04,Furniture,1305.9699999999998,-1280.93,0.07,2
2014-05-04,Office Supplies,4412.2,-1237.4900000000002,0.054000000000000006,5
2014-05-04,Technology,4446.903,431.5008,0.05,2
2014-05-05,Furniture,1293.686,267.02,0.055,2
2014-05-05,Office Supplies,524.09,-54.3045,0.04,2
2014-05-05,Technology,7566.5355,1464.015,0.045,2
2014-05-06,Furniture,1439.45,-249.97000000000003,0.05500000000000001,2
2014-05-06,Office Supplies,1737.1200000000001,553.8199999999999,0.04,2
2014-05-06,Technology,5126.418,1557.639,0.03,1
2014-05-07,Furniture,284.58,33.81,0.03,1
2014-05-07,Office Supplies,1751.75,-88.68,0.045,2
2014-05-07,Technology,1873.4,293.60999999999996,0.07333333333333333,3
2014-05-08,Furniture,2968.66,1077.49,0.07,1
2014-05-08,Office Supplies,606.62,183.946,0.045,2
2014-05-08,Technology,6863.8085,1312.846,0.030000000000000002,4
2014-05-09,Furniture,3617.64,-354.1252,0.07,1
2014-05-09,Office Supplies,1486.72,394.58349999999996,0.04666666666666667,3
2014-05-10,Technology,453.03999999999996,-172.64,0.034999999999999996,2
2014-05-11,Furniture,3436.9,-398.11,0.03,1
2014-05-11,Office Supplies,1893.29,857.344,0.07,1
2014-05-11,Technology,2628.047,-137.951,0.05,1
2014-05-12,Furniture,12980.800000000001,794.3399999999999,0.06,3
2014-05-12,Office Supplies,679.16,-427.17,0.07333333333333335,3
2014-05-13,Office Supplies,305.51,-144.14000000000001,0.075,2
2014-05-14,Furniture,11230.25,-679.044366,0.07,1
2014-05-14,Office Supplies,649.91,80.53899999999999,0.04,4
2014-05-15,Office Supplies,1905.12,350.2555,0.06,3
2014-05-16,Office Supplies,1368.14,171.26,0.05,1
2014-05-16,Technology,831.5805,273.051,0.01,1
2014-05-17,Furniture,3389.93,737.94,0.08,1
2014-05-17,Office Supplies,715.98,-324.34049999999996,0.068,5
2014-05-17,Technology,3282.5274999999997,401.25800000000004,0.04,2
2014-05-18,Office Supplies,872.6599999999999,-223.947,0.06666666666666667,3
2014-05-19,Furniture,1309.53,19.18,0.06,1
2014-05-19,Office Supplies,1294.95,-74.462,0.032,5
2014-05-19,Technology,650.1395,22.572,0.0,1
2014-05-20,Furniture,1417.21,63.88,0.07,1
2014-05-20,Office Supplies,4195.81,-475.6685,0.0475,8
2014-05-20,Technology,7499.523499999999,1323.024,0.0275,4
2014-05-21,Furniture,11988.398000000001,819.2099999999999,0.035,2
2014-05-21,Office Supplies,1786.94,176.18099999999998,0.025714285714285714,7
2014-05-21,Technology,748.83,250.01,0.01,1
2014-05-22,Furniture,27364.488,4225.19,0.05,4
2014-05-22,Office Supplies,1117.21,28.1005,0.045000000000000005,2
2014-05-22,Technology,2913.7565,392.5362,0.07,2
2014-05-23,Furniture,1360.82,385.03,0.06,1
2014-05-23,Office Supplies,554.14,-302.09250000000003,0.02666666666666667,3
2014-05-23,Technology,6030.58,1197.855,0.09,1
2014-05-24,Furniture,569.92,154.09,0.03,1
2014-05-24,Office Supplies,872.99,-173.73,0.045,4
2014-05-25,Furniture,12490.74,1027.5,0.08,2
2014-05-25,Office Supplies,460.12,-253.566,0.06,3
2014-05-25,Technology,22472.0575,6365.17,0.06,2
2014-05-26,Furniture,823.63,375.02,0.03,1
2014-05-26,Office Supplies,767.88,-142.868,0.06666666666666667,3
2014-05-27,Furniture,1834.4,-406.18,0.095,2
2014-05-27,Office Supplies,1313.04,-162.54999999999998,0.054000000000000006,5
2014-05-27,Technology,891.6075,100.593,0.06,1
2014-05-28,Furniture,647.78,-144.87,0.0,1
2014-05-28,Office Supplies,1036.57,-396.45,0.04,6
2014-05-30,Furniture,1815.49,782.91,0.03,1
2014-05-30,Office Supplies,281.81,42.45,0.07,1
2014-05-30,Technology,999.226,381.168,0.02,1
2014-05-31,Furniture,1084.6,494.17600000000004,0.01,2
2014-05-31,Office Supplies,3348.1200000000003,-818.9,0.066,5
2014-05-31,Technology,1059.6999999999998,-175.57,0.045,2
2014-06-01,Office Supplies,4954.8099999999995,769.6610000000002,0.049999999999999996,6
2014-06-01,Technology,10854.83,2039.41,0.08,1
2014-06-02,Furniture,4842.21,-1975.26,0.03,1
2014-06-02,Office Supplies,214.96,-96.9,0.065,2
2014-06-02,Technology,772.2675,-48.851,0.02,1
2014-06-03,Furniture,3896.39,755.28,0.1,1
2014-06-03,Office Supplies,2600.24,503.013,0.03833333333333333,6
2014-06-03,Technology,384.41,-44.3004,0.05,1
2014-06-04,Furniture,74.05,44.54,0.02,1
2014-06-05,Office Supplies,1664.21,316.8,0.04,2
2014-06-05,Technology,7499.157,1850.264,0.03333333333333333,3
2014-06-06,Furniture,120.22,52.69,0.07,1
2014-06-06,Office Supplies,1226.83,-129.23,0.03666666666666667,3
2014-06-07,Furniture,2629.6800000000003,885.8000000000001,0.05,2
2014-06-07,Office Supplies,953.09,-469.56,0.06799999999999999,5
2014-06-07,Technology,1779.8915,-250.173,0.09,1
2014-06-08,Office Supplies,3110.46,471.48000000000013,0.062,5
2014-06-08,Technology,1347.63,562.89,0.07,1
2014-06-09,Furniture,254.76,109.88,0.06,1
2014-06-09,Office Supplies,516.53,-185.7525,0.05500000000000001,4
2014-06-09,Technology,7164.7435,1609.29,0.07,1
2014-06-10,Furniture,1225.37,0.98,0.08,1
2014-06-10,Office Supplies,9503.18,638.9365,0.045,8
2014-06-10,Technology,484.2195,-33.792,0.02,1
2014-06-11,Furniture,775.74,-215.39,0.02,1
2014-06-11,Office Supplies,547.16,-243.093,0.055,4
2014-06-11,Technology,646.07,237.75,0.06,1
2014-06-12,Furniture,2252.67,-142.06,0.043333333333333335,3
2014-06-12,Office Supplies,188.47,-191.2335,0.03,1
2014-06-13,Furniture,3156.6,454.26,0.1,1
2014-06-13,Office Supplies,8067.82,559.28,0.055,2
2014-06-14,Furniture,742.84,-320.7,0.01,1
2014-06-14,Office Supplies,1361.01,355.7505,0.041999999999999996,5
2014-06-14,Technology,4293.29,-85.59,0.025,2
2014-06-15,Office Supplies,148.35999999999999,-53.965500000000006,0.049999999999999996,2
2014-06-16,Office Supplies,1071.88,-226.04999999999998,0.07857142857142858,7
2014-06-17,Furniture,6571.664,-468.12,0.03,2
2014-06-17,Office Supplies,1345.48,-232.3985,0.057499999999999996,4
2014-06-17,Technology,1297.304,149.823,0.0,1
2014-06-18,Furniture,236.17,-21.39,0.09,1
2014-06-18,Office Supplies,870.3399999999999,258.78,0.04,3
2014-06-19,Furniture,442.72,-168.38,0.07,1
2014-06-19,Office Supplies,395.1,-134.5,0.065,2
2014-06-19,Technology,326.893,-223.212,0.07,1
2014-06-20,Office Supplies,1540.11,382.19,0.03666666666666667,3
2014-06-20,Technology,5585.129000000001,1297.4850000000001,0.0,2
2014-06-21,Furniture,178.78,-28.34,0.02,1
2014-06-21,Office Supplies,397.22,32.01,0.060000000000000005,2
2014-06-21,Technology,822.7,141.28,0.05,1
2014-06-22,Furniture,9128.83,2010.3600000000001,0.066,5
2014-06-22,Office Supplies,16278.800000000001,2680.8405000000002,0.048571428571428564,7
2014-06-22,Technology,4981.272,329.76300000000003,0.025,2
2014-06-23,Office Supplies,549.23,-39.53,0.05,2
2014-06-23,Technology,3533.36,463.76,0.06,3
2014-06-24,Furniture,131.27,-70.43,0.1,1
2014-06-24,Office Supplies,2502.2,500.80999999999995,0.04,2
2014-06-24,Technology,13571.7,3825.69,0.0,1
2014-06-25,Furniture,26.33,-33.61,0.05,1
2014-06-25,Office Supplies,2966.38,489.0495,0.095,2
2014-06-25,Technology,2059.7075,-139.829,0.04,2
2014-06-26,Furniture,1025.88,-211.33,0.08,1
2014-06-26,Technology,772.412,-184.69,0.03,1
2014-06-27,Office Supplies,1463.42,350.82,0.08,1
2014-06-27,Technology,3370.7799999999997,86.62,0.04,2
2014-06-28,Furniture,6070.08,-1356.41,0.09,2
2014-06-28,Office Supplies,3415.2599999999998,-1030.03,0.05333333333333334,3
2014-06-28,Technology,627.69,-12.02,0.0,1
2014-06-29,Office Supplies,6472.5599999999995,1269.5655,0.062,5
2014-06-29,Technology,324.3175,-169.741,0.03,1
2014-06-30,Office Supplies,3758.4,-334.59000000000003,0.041999999999999996,5
2014-06-30,Technology,3375.3075,562.131,0.1,1
2014-07-01,Furniture,8009.628,495.99,0.049999999999999996,2
2014-07-01,Office Supplies,1758.91,537.0500000000001,0.01,2
2014-07-01,Technology,1559.5,515.83,0.01,1
2014-07-02,Furniture,2085.93,-517.73,0.09,1
2014-07-02,Office Supplies,1476.96,-340.309,0.054000000000000006,5
2014-07-02,Technology,8467.68,-3669.051,0.01,1
2014-07-03,Furniture,5377.81,1672.37,0.025,2
2014-07-03,Office Supplies,2423.03,680.0115000000001,0.066,5
2014-07-03,Technology,28480.219,11575.807,0.06666666666666667,3
2014-07-04,Furniture,2408.4900000000002,-472.668,0.04,4
2014-07-04,Office Supplies,99.36,-51.198,0.0,1
2014-07-04,Technology,2736.8065,49.25399999999999,0.05333333333333334,3
2014-07-05,Furniture,2692.5099999999998,492.03,0.045000000000000005,2
2014-07-05,Office Supplies,17688.83,822.56,0.062,5
2014-07-06,Office Supplies,1143.59,170.37,0.0225,4
2014-07-06,Technology,29186.49,11562.08,0.05,1
2014-07-07,Office Supplies,670.59,54.221999999999994,0.09000000000000001,3
2014-07-07,Technology,10200.48,-8165.2863,0.065,2
2014-07-08,Office Supplies,194.76,-74.1675,0.07500000000000001,2
2014-07-10,Furniture,5661.08,1055.47,0.0,1
2014-07-10,Office Supplies,518.22,-11.848500000000001,0.07333333333333333,3
