order_date,region,total_sales,total_profit,avg_discount,num_orders
2013-02-23,South,855.6500000000001,-34.760000000000005,0.015,2
2013-02-24,Central,203.88,-16.32,0.09,2
2013-02-24,East,40.23,-30.26,0.05,1
2013-02-24,South,571.61,-175.74,0.036666666666666674,3
2013-02-24,West,181.95,-132.2615,0.03,1
2013-02-25,East,2122.7575,-346.1281,0.06666666666666667,3
2013-02-25,South,383.81,-21.15,0.03,1
2013-02-26,Central,2397.5099999999998,-970.6600000000001,0.062,5
2013-02-26,East,1558.7900000000002,173.66094999999999,0.049999999999999996,3
2013-02-26,South,7255.87,-423.0999999999999,0.048,5
2013-02-26,West,16116.33,6919.867,0.08,1
2013-02-27,Central,24218.71,5314.86,0.055714285714285716,7
2013-02-27,East,959.615,-128.7885,0.025,2
2013-02-27,South,27168.993,6021.6455,0.055,8
2013-02-28,Central,9927.3,1953.7199999999998,0.04,2
2013-03-01,East,1818.1999999999998,131.11,0.0525,4
2013-03-01,South,180.79,20.09,0.05,1
2013-03-02,Central,3580.446,269.097,0.055714285714285716,7
2013-03-02,South,215.76,-97.75,0.09,1
2013-03-02,West,88.72,-28.869999999999997,0.065,2
2013-03-03,Central,1130.41,29.380000000000003,0.065,2
2013-03-03,East,19678.257,-935.242366,0.04,4
2013-03-03,South,752.62,-317.67,0.060000000000000005,2
2013-03-04,West,4223.5,-1194.42,0.07333333333333335,3
2013-03-05,Central,208.41000000000003,11.870000000000001,0.05000000000000001,3
2013-03-05,East,441.58,117.39,0.07,1
2013-03-05,West,2522.1310000000003,245.43200000000002,0.07,2
2013-03-06,East,15.81,-9.88,0.06,1
2013-03-07,Central,6585.4800000000005,1262.54,0.051250000000000004,8
2013-03-07,East,10374.0075,1607.8780000000002,0.034,5
2013-03-07,South,319.39,-39.33,0.03,1
2013-03-08,Central,10785.7,822.4530000000004,0.035,8
2013-03-09,Central,1384.37,-479.11,0.043333333333333335,3
2013-03-09,East,3486.9,368.20000000000005,0.08666666666666667,3
2013-03-09,South,1334.1,127.10499999999996,0.07250000000000001,4
2013-03-09,West,2058.643,-194.84699999999998,0.03,2
2013-03-10,Central,812.06,220.065,0.0,1
2013-03-10,South,314.21,49.77,0.0,1
2013-03-11,South,1561.2205,-226.82,0.09,1
2013-03-12,Central,4430.31,-1754.6799999999998,0.07,3
2013-03-12,East,12098.87,-969.048366,0.04,1
2013-03-12,South,3553.057,254.49400000000003,0.03666666666666667,3
2013-03-13,Central,763.6485,-277.783,0.06,1
2013-03-13,East,1921.4699999999998,622.22,0.05333333333333334,3
2013-03-13,South,4026.55,-791.9799999999999,0.0625,4
2013-03-13,West,2026.05,-357.65,0.1,1
2013-03-14,Central,3070.3675,-517.403,0.065,2
2013-03-14,South,478.38,-34.39,0.09,1
2013-03-14,West,1457.712,-1565.89,0.03,1
2013-03-15,Central,1612.93,321.25,0.0,1
2013-03-15,East,2042.2015,183.57299999999998,0.06,2
2013-03-15,West,1035.58,-151.16,0.03,2
2013-03-16,Central,399.58,-188.53,0.04,1
2013-03-16,East,1407.121,32.644,0.005,2
2013-03-17,Central,926.0799999999999,84.63999999999999,0.08499999999999999,2
2013-03-17,South,48.04,-23.28,0.09,1
2013-03-18,West,337.38,-409.79,0.0,1
2013-03-19,Central,507.64,42.76,0.04,1
2013-03-19,East,2768.411,509.413,0.060000000000000005,2
2013-03-20,West,11596.5,-1217.5925,0.02,2
2013-03-21,Central,30.38,-59.179,0.08,1
2013-03-21,East,838.81,290.77,0.09,1
2013-03-21,South,2995.74,461.90000000000003,0.032,5
2013-03-21,West,167.53,-9.568,0.05,1
2013-03-22,Central,1511.7,221.63,0.02,1
2013-03-22,West,777.6500000000001,-74.36999999999999,0.060000000000000005,2
2013-03-23,Central,188.07,-101.85,0.0,1
2013-03-24,Central,10168.720000000001,2325.9900000000002,0.07,2
2013-03-24,East,2351.96,218.92000000000002,0.07333333333333335,3
2013-03-25,Central,29.66,-32.78,0.04,1
2013-03-25,East,8827.5325,76.39579400000002,0.0625,4
2013-03-25,West,167.07,-102.36,0.03,1
2013-03-26,Central,2027.3205,264.525,0.060000000000000005,2
2013-03-26,South,64.97,-190.3,0.1,1
2013-03-27,East,2040.95,-1231.87,0.07,1
2013-03-27,South,198.43,-79.67,0.01,1
2013-03-27,West,1338.12,519.7,0.04,1
2013-03-28,East,9836.76,-725.7638790000001,0.07,2
2013-03-28,South,176.02,-92.2335,0.04,2
2013-03-28,West,1416.77,-469.73,0.06,2
2013-03-29,Central,13649.39,2780.56,0.04,4
2013-03-29,South,447.23,122.78,0.03,1
2013-03-30,Central,8676.279999999999,-465.5245,0.0625,4
2013-03-30,East,1794.03,196.21,0.05,1
2013-03-30,South,8896.1,948.8565,0.0475,4
2013-03-31,Central,5735.79,828.27,0.08,1
2013-03-31,East,98.24,-10.38,0.04,1
2013-03-31,West,2976.19,-44.5179,0.05,1
2013-04-01,Central,2667.3599999999997,509.4615,0.08,3
2013-04-01,East,13622.920000000002,2433.6962000000003,0.025,2
2013-04-02,South,193.7,-14.99,0.06,1
2013-04-02,West,1358.776,-163.2,0.01,1
2013-04-03,Central,7462.8515,-2069.5910000000003,0.06,3
2013-04-03,East,1934.6,614.03,0.09,1
2013-04-03,South,2712.07,-435.56,0.09,1
2013-04-03,West,6803.0,-1061.68,0.03,1
2013-04-04,South,169.48,48.55,0.03,1
2013-04-04,West,5784.406999999999,394.655,0.08,3
2013-04-05,East,3034.6,-910.74,0.06,2
2013-04-06,Central,476.06,-120.48,0.04,1
2013-04-06,East,1865.82,-359.853366,0.055,2
2013-04-07,West,3101.2075,-319.8055,0.06333333333333334,6
2013-04-08,South,451.81,-318.594,0.05,1
2013-04-08,West,625.0799999999999,-1111.24,0.03,3
2013-04-09,Central,38.56,4.08,0.03,1
2013-04-09,South,272.8925,19.611,0.01,1
2013-04-09,West,6034.68,-517.08,0.06,1
2013-04-10,Central,184.07,75.63,0.04,1
2013-04-10,East,11002.66,2349.29,0.07,1
2013-04-10,South,1992.09,648.5319999999999,0.04,3
2013-04-10,West,3662.6189999999997,-423.064,0.055714285714285716,7
2013-04-11,Central,3206.965,575.334,0.08,1
2013-04-11,South,98.39,-31.54,0.01,1
2013-04-11,West,5504.1455000000005,-739.9405,0.04888888888888889,9
2013-04-12,Central,1638.26,338.72,0.08499999999999999,2
2013-04-12,East,8175.39,-403.43042,0.06,2
2013-04-12,West,4356.7075,106.988,0.06,3
2013-04-15,Central,1669.16,-489.67,0.075,4
2013-04-15,East,5858.372,968.583,0.04666666666666667,3
2013-04-15,South,245.82,86.44,0.08,1
2013-04-15,West,4959.3595000000005,607.527,0.05,5
2013-04-16,Central,135.88,-75.394,0.1,1
2013-04-16,East,822.29,48.580000000000005,0.09,2
2013-04-16,South,908.7,-79.6,0.04,3
2013-04-16,West,20003.539999999997,6882.389999999999,0.05,2
2013-04-17,East,2175.218,44.55,0.07,1
2013-04-18,Central,315.42,-41.26,0.1,1
2013-04-19,South,4581.54,-490.88,0.045000000000000005,6
2013-04-20,Central,2872.77,797.71,0.085,2
2013-04-20,East,3081.9700000000003,467.97,0.03333333333333333,3
2013-04-20,West,46998.673,11681.389500000001,0.04833333333333333,12
2013-04-22,Central,231.27,89.29,0.03,1
2013-04-22,East,187.92,-2149.8,0.08,1
2013-04-22,South,837.9190000000001,-29.653000000000006,0.08,2
2013-04-23,East,104.89,22.8395,0.07,1
2013-04-24,East,6324.105,530.911,0.015,2
2013-04-25,South,539.888,-890.472,0.085,2
2013-04-25,West,930.6099999999999,215.071,0.07333333333333333,3
2013-04-26,East,1854.94,-559.78,0.04,1
2013-04-26,South,165.06,-7.759999999999998,0.08,2
2013-04-26,West,17129.97,5616.08,0.07,1
2013-04-27,South,7677.65,1509.09,0.08,3
2013-04-27,West,659.5,248.982,0.09,1
2013-04-28,Central,7528.6,-1530.21,0.045,2
2013-04-28,East,391.23,-27.98,0.07,1
2013-04-28,West,2753.07,551.3355,0.07,1
2013-04-29,Central,118.97,-0.06,0.09,1
2013-04-29,East,3690.54,-1264.5855,0.0225,4
2013-04-29,South,130.16,28.87,0.0,1
2013-04-29,West,12570.74,-4560.43,0.02,1
2013-04-30,South,9563.693,73.94599999999997,0.04833333333333333,6
2013-04-30,West,517.98,-85.32,0.05,1
2013-05-01,Central,2820.6995,601.335,0.03,1
2013-05-01,South,3753.48,900.248,0.045,2
2013-05-01,West,314.96,153.48,0.1,1
2013-05-02,Central,4260.73,251.58,0.07,1
2013-05-02,South,4627.3099999999995,-823.87,0.05000000000000001,3
2013-05-03,Central,2153.81,213.898,0.023333333333333334,3
2013-05-03,South,4723.33,408.26000000000005,0.08,2
2013-05-04,South,602.19,-381.1525,0.04,4
2013-05-05,Central,6678.08,991.4399999999999,0.08,2
2013-05-05,East,1396.75,-75.7,0.04,1
2013-05-05,South,4935.72,-698.09,0.07,1
2013-05-05,West,5071.490000000001,191.79,0.05333333333333334,3
2013-05-06,Central,3255.1800000000003,62.803500000000014,0.08333333333333333,3
2013-05-06,East,8285.53,-680.81,0.08600000000000001,5
2013-05-06,West,43.23,-29.532,0.0,1
2013-05-07,Central,10695.23,3989.5969999999998,0.023333333333333334,6
2013-05-07,East,1623.09,245.88,0.02,1
2013-05-07,West,1098.24,31.989999999999995,0.05500000000000001,2
2013-05-08,Central,171.52,46.61,0.1,1
2013-05-08,East,423.3,-259.01,0.01,1
2013-05-09,Central,92.33,-8.867999999999999,0.06666666666666667,3
2013-05-09,East,44.08,6.79,0.08,1
2013-05-10,Central,2128.1,717.1600000000001,0.03666666666666667,3
2013-05-10,South,1071.26,389.855,0.035,2
2013-05-10,West,1209.168,-1052.79,0.03,1
2013-05-11,Central,2377.1265,40.07500000000002,0.052000000000000005,5
2013-05-11,East,15947.527999999998,3917.7300000000005,0.0675,4
2013-05-11,West,7748.7605,2241.5985,0.030000000000000002,4
2013-05-12,Central,965.87,154.11,0.02,2
2013-05-12,East,5703.53,-413.4035,0.0575,4
2013-05-12,South,3233.35,487.0235,0.065,2
2013-05-13,East,3521.6455,121.3395,0.0675,4
2013-05-13,West,8973.63,1559.02,0.02,2
2013-05-14,Central,4271.1900000000005,1822.31,0.006666666666666667,3
2013-05-14,East,4601.17,1959.2199999999998,0.06,3
2013-05-14,South,8913.31,1773.5900000000001,0.049999999999999996,3
2013-05-14,West,3703.5060000000003,856.728,0.065,2
2013-05-15,Central,357.96,10.44,0.06,1
2013-05-15,East,1364.83,-525.7099999999999,0.035,2
2013-05-15,South,58.86,6.96,0.03,1
2013-05-15,West,12310.349999999999,2571.18,0.08666666666666667,3
2013-05-16,Central,300.93,-45.87,0.04,2
2013-05-17,East,498.28,10.18,0.01,1
2013-05-17,West,16138.803,4001.6040000000003,0.03333333333333333,6
2013-05-18,Central,30.83,7.27,0.04,1
2013-05-18,East,331.53,-35.97,0.0,1
2013-05-19,Central,16663.38,5397.248,0.03666666666666667,3
2013-05-19,East,4257.276,1059.084,0.04,1
2013-05-19,West,5180.86,-459.28,0.03333333333333333,3
2013-05-20,Central,876.8,-375.592,0.06000000000000001,5
2013-05-20,East,985.3800000000001,335.6,0.025,2
2013-05-20,South,614.68,109.55,0.04,2
2013-05-21,Central,2543.95,-1011.32,0.04,1
2013-05-21,East,87.11,-43.65,0.08,1
2013-05-21,South,2836.8900000000003,-431.84000000000003,0.01,3
2013-05-21,West,1040.52,-150.50599999999997,0.052000000000000005,5
2013-05-22,Central,388.56,-85.2,0.045,2
2013-05-23,East,3451.465,407.5145,0.057999999999999996,5
2013-05-23,South,725.5799999999999,7.959999999999997,0.04,3
2013-05-23,West,2172.5395,201.005,0.04,3
2013-05-24,East,106.64,-31.95,0.1,1
2013-05-24,West,11987.130000000001,3812.68,0.06799999999999999,5
2013-05-25,Central,2376.4700000000003,-484.082,0.03,3
2013-05-25,East,7643.123499999999,1204.676,0.045714285714285714,7
2013-05-25,South,1386.6,-556.18,0.09,1
2013-05-25,West,545.38,89.6,0.02,1
2013-05-26,East,2428.68,-414.52000000000004,0.05,4
2013-05-26,South,407.47,-52.989999999999995,0.05,2
2013-05-26,West,4072.01,1675.98,0.01,1
2013-05-27,South,12375.63,1842.3799999999999,0.03333333333333333,3
2013-05-27,West,298.3,146.72,0.08,1
2013-05-28,Central,1457.11,-143.65,0.04,2
2013-05-28,West,4208.27,1174.18,0.0475,4
2013-05-29,South,3681.7495,1196.442,0.01,1
2013-05-29,West,6037.1485,1973.528,0.06,4
2013-05-30,Central,321.71,-2.7255,0.1,1
2013-05-30,East,341.57,89.66,0.02,2
2013-05-30,South,1021.16,173.87,0.04,2
2013-05-31,East,8181.3460000000005,270.13970000000006,0.05800000000000001,5
2013-06-01,Central,4261.94,4.15,0.02,1
2013-06-01,East,20032.17,4268.12,0.015,2
2013-06-01,South,554.14,5.99,0.03,2
2013-06-02,East,8344.68,-670.388206,0.035,2
2013-06-02,South,10930.460000000001,2939.7,0.05500000000000001,2
2013-06-03,Central,7983.69,1670.0,0.02,2
2013-06-03,East,2657.56,126.27855,0.1,1
2013-06-03,West,939.79,302.4885,0.04,2
2013-06-04,Central,436.17,-141.27,0.08,1
2013-06-04,East,211.44,-75.81,0.03,1
2013-06-04,West,553.79,-285.411,0.049999999999999996,2
2013-06-05,Central,5957.1145,1001.277,0.05000000000000001,3
2013-06-05,West,3791.54,295.85,0.06666666666666667,3
2013-06-06,Central,735.58,123.74,0.04,2
2013-06-06,South,367.11,163.42,0.01,1
2013-06-06,West,5305.5515000000005,1513.583,0.08499999999999999,2
2013-06-07,Central,4670.8315,867.62,0.045000000000000005,4
2013-06-07,East,1453.9370000000001,-210.614,0.095,2
2013-06-07,West,141.96,38.43,0.05,1
2013-06-08,Central,1919.92,-390.76000000000005,0.045,2
2013-06-08,South,2249.66,707.355,0.04,3
2013-06-08,West,7419.6900000000005,-2274.94,0.052500000000000005,4
2013-06-09,Central,531.42,-42.470000000000006,0.0325,4
2013-06-09,South,3042.93,600.1535,0.030000000000000002,4
2013-06-09,West,29.79,3.76,0.01,1
2013-06-10,East,7445.353999999999,58.87650000000008,0.03571428571428571,7
2013-06-11,South,1243.52,360.94,0.08,1
2013-06-13,Central,695.6600000000001,-195.478,0.05,2
2013-06-13,East,2498.3,-767.72,0.08333333333333333,3
2013-06-14,Central,3570.94,-527.74,0.038571428571428576,7
2013-06-14,East,125.9,5.85,0.04,1
2013-06-15,Central,2145.8199999999997,173.73000000000002,0.055,6
2013-06-15,East,751.94,-283.9419,0.02,1
2013-06-15,West,146.68,-8.326,0.08,1
2013-06-16,Central,5623.3365,1434.8049999999998,0.07500000000000001,2
2013-06-16,East,16105.5,3315.7886340000005,0.07,3
2013-06-16,West,2048.568,-259.985,0.1,1
2013-06-17,Central,17399.1485,4863.313,0.05857142857142857,7
2013-06-17,East,514.22,186.0,0.08499999999999999,2
2013-06-17,South,592.54,282.11,0.07,1
2013-06-18,West,11481.03,2799.65,0.08,1
2013-06-19,Central,8468.63,2819.96,0.0,1
2013-06-19,East,367.98,-9.229999999999997,0.025,2
2013-06-19,South,2500.23,551.9200000000001,0.02,2
2013-06-19,West,424.7845,-79.1555,0.07,3
2013-06-20,Central,213.75,-188.77,0.03,1
2013-06-20,South,244.9,-61.14,0.08,1
2013-06-21,East,38.24,-37.55,0.02,1
2013-06-21,South,291.58,-57.760999999999996,0.055,4
2013-06-21,West,2729.51,587.1155000000001,0.03666666666666667,3
2013-06-22,East,125.57,-45.16,0.03,1
2013-06-22,West,268.7105,-337.656,0.09,1
2013-06-23,Central,8042.2405,1795.361,0.056666666666666664,6
2013-06-23,South,2224.98,319.403,0.095,2
2013-06-23,West,8407.08,629.4,0.04,1
2013-06-24,Central,4860.38,20.489999999999995,0.07,3
2013-06-25,Central,39839.81,2604.56,0.03,6
2013-06-25,East,193.16,-71.73,0.03,1
2013-06-25,South,49.14,-22.56,0.05,1
2013-06-25,West,8459.342,2207.3355,0.048,5
2013-06-26,Central,1729.6299999999999,451.90000000000003,0.06,3
2013-06-26,East,742.05,-337.98,0.05,1
2013-06-27,Central,12560.49,3356.16,0.028000000000000004,5
2013-06-27,East,1784.9155,-289.791,0.055,2
2013-06-28,Central,6058.8085,1447.223,0.06,2
2013-06-28,East,182.33,40.851,0.1,1
2013-06-28,South,4281.13,-1446.08,0.05,1
2013-06-29,East,7025.872,-600.2031250000001,0.0475,4
2013-06-30,East,3003.94,640.144,0.0575,4
2013-06-30,West,1050.16,265.09,0.04,1
2013-07-03,Central,564.94,3.960000000000001,0.04,3
2013-07-03,East,7895.57,-623.707637,0.02,4
2013-07-03,West,8236.5375,-1053.1641,0.0642857142857143,7
2013-07-04,Central,34.88,-18.3425,0.06,1
2013-07-04,East,438.8,-84.19,0.09,1
2013-07-04,West,7441.03,3324.527,0.076,5
2013-07-05,East,225.63,-66.291,0.095,2
2013-07-07,Central,67.45,24.28,0.05,1
2013-07-07,East,1822.83,-627.641157,0.08,1
2013-07-07,West,4357.117,1192.977,0.07,1
2013-07-09,Central,223.59,-66.05,0.04,1
2013-07-09,West,4068.9,-1536.03,0.06,3
2013-07-10,Central,97.13,-37.06,0.05,1
2013-07-13,East,274.04,-243.869,0.1,1
2013-07-14,Central,1451.21,64.56899999999999,0.02666666666666667,3
2013-07-14,East,158.19,-75.22,0.09,1
2013-07-14,West,1798.128,225.4255,0.02333333333333333,3
2013-07-15,Central,8184.2925,1284.071,0.034999999999999996,2
2013-07-15,East,2896.1225,859.591,0.07,2
2013-07-16,Central,5205.83,-818.766,0.08,1
2013-07-16,East,16478.728,1246.579,0.03125,8
2013-07-16,South,780.08,110.03999999999999,0.03,2
2013-07-17,Central,184.77,-71.96,0.0,1
2013-07-17,South,7304.092,2428.9085,0.0625,4
2013-07-17,West,730.1800000000001,-2.0600000000000023,0.055,2
2013-07-18,East,237.89,-165.26,0.0,1
2013-07-18,South,1900.78,21.738499999999988,0.02,4
2013-07-19,Central,7983.867499999999,2502.7695,0.02,5
2013-07-19,South,2441.0860000000002,-676.075,0.05000000000000001,3
2013-07-20,Central,9957.311,1707.069,0.06,4
2013-07-20,East,3070.08,314.64000000000004,0.05000000000000001,3
2013-07-20,South,4627.9,-302.64150000000006,0.06,3
2013-07-21,Central,8376.91,2085.148,0.042857142857142864,7
2013-07-21,East,2856.86,377.6,0.05,2
2013-07-21,West,793.85,308.53,0.01,1
2013-07-22,Central,5479.68,434.54999999999995,0.06799999999999999,5
2013-07-23,Central,7483.4794999999995,1853.2659999999998,0.055,2
2013-07-23,East,2271.4575,-273.1217,0.04,5
2013-07-23,West,2013.422,114.19799999999998,0.02,2
2013-07-24,Central,665.99,-370.51099999999997,0.025,2
2013-07-24,East,18.16,-7.25,0.03,1
2013-07-24,South,2064.05,-566.0699999999999,0.06,3
2013-07-24,West,8687.09,1591.969,0.06666666666666667,3
2013-07-25,Central,6442.42,948.41,0.04666666666666667,3
2013-07-25,East,10232.408000000001,1079.608,0.04285714285714286,7
2013-07-25,West,122.74,-28.13,0.08,1
2013-07-26,East,2482.7214999999997,546.51,0.02,3
2013-07-26,West,3726.2200000000003,-3112.7705,0.0675,4
2013-07-27,East,11682.199999999999,-1077.728366,0.075,4
2013-07-27,West,5097.7,1063.104,0.030000000000000006,5
2013-07-28,East,1095.27,-281.2238,0.03,1
2013-07-28,South,617.92,-90.21000000000001,0.06,2
2013-07-28,West,15.0,-13.74,0.1,1
2013-07-29,Central,4202.9980000000005,1118.805,0.04,4
2013-07-29,West,23121.791,2335.191,0.025,4
2013-07-30,Central,1062.93,-14.290000000000001,0.065,2
2013-07-30,East,2893.3720000000003,-379.84105,0.065,4
2013-07-30,South,194.59,-16.317,0.07,2
2013-07-31,Central,465.83,-79.72,0.1,1
2013-07-31,East,2143.257,-358.282,0.03,3
2013-07-31,South,2436.2,-112.07999999999998,0.045,2
2013-08-01,East,90.5,24.71,0.03,1
2013-08-02,South,4003.263,761.0980000000001,0.03666666666666667,3
2013-08-02,West,1551.1100000000001,369.13,0.02666666666666667,3
2013-08-03,Central,3422.73,-1223.54,0.049999999999999996,3
2013-08-03,East,491.9745,-216.3895,0.049999999999999996,2
2013-08-03,South,8948.48,918.94,0.06333333333333334,3
2013-08-03,West,106.69,-76.6015,0.01,1
2013-08-04,Central,5926.7205,433.2205,0.044444444444444446,9
2013-08-04,East,757.92,-116.53,0.08,2
2013-08-04,South,6417.1655,687.3,0.051666666666666666,6
2013-08-05,Central,4841.06,944.1605000000001,0.016,5
2013-08-06,Central,9374.61,2449.75,0.04,2
2013-08-06,South,22.07,-15.45,0.07,1
2013-08-06,West,5163.7699999999995,883.6915,0.065,2
2013-08-07,Central,5407.31,1068.48,0.04,1
2013-08-07,East,174.89,-37.04,0.06,1
2013-08-07,South,1254.5,167.34,0.035,2
2013-08-07,West,81.9,-23.52,0.08,1
2013-08-08,West,1803.12,544.93,0.0,1
2013-08-09,Central,186.94,-41.5335,0.035,2
2013-08-09,East,24.36,10.04,0.08,1
2013-08-09,South,198.7,-62.13,0.1,1
2013-08-09,West,3975.252,218.65799999999996,0.04666666666666667,3
2013-08-10,Central,1409.12,-176.55,0.055,2
2013-08-10,West,5085.907,1366.686,0.03,1
2013-08-11,Central,37.3,5.03,0.0,1
2013-08-11,East,1504.97,-0.31,0.02,1
2013-08-12,Central,589.63,70.8,0.03,1
2013-08-12,South,600.6899999999999,158.74,0.065,2
2013-08-12,West,44.25,-14.3635,0.07,1
2013-08-13,Central,1052.077,19.473,0.06,4
2013-08-13,East,485.46,48.88,0.03,1
2013-08-13,South,208.6905,-107.064,0.045000000000000005,2
2013-08-14,Central,2134.32,528.8965000000001,0.015,2
2013-08-14,South,101.25,40.9,0.05,1
2013-08-14,West,4976.6,601.88,0.06,1
2013-08-15,Central,194.98,-40.3202,0.05,2
2013-08-15,South,21722.350000000002,5709.2,0.02666666666666667,3
2013-08-16,East,12095.904999999999,-113.469,0.057499999999999996,4
2013-08-16,South,2328.8334999999997,432.7385,0.01,2
2013-08-17,Central,4966.04,1033.44,0.064,5
2013-08-17,East,353.96000000000004,-94.72,0.025,2
2013-08-17,South,546.4,-138.82,0.1,1
2013-08-18,East,639.3,30.21,0.05,1
2013-08-18,South,476.86,-16.85,0.03666666666666667,3
2013-08-18,West,595.5699999999999,21.519999999999996,0.06666666666666667,3
2013-08-19,East,508.73,-229.67,0.08,1
2013-08-19,West,77.43,-60.07,0.01,1
2013-08-20,Central,957.28,-119.07000000000001,0.0775,4
2013-08-20,South,1671.528,-770.29,0.060000000000000005,2
2013-08-21,Central,764.45,172.805,0.1,2
2013-08-21,South,5296.138,1102.7930000000001,0.06,2
2013-08-21,West,1177.29,-1024.52,0.03333333333333333,3
2013-08-22,Central,8702.83,2520.126,0.08,2
2013-08-22,East,1142.485,303.399,0.09,1
2013-08-23,Central,5038.39,2091.24,0.015,2
2013-08-23,East,274.32,-58.24,0.01,1
2013-08-23,South,7518.12,1027.63,0.04,1
2013-08-23,West,975.95,-109.35,0.08499999999999999,2
2013-08-24,Central,4798.17,1060.4195,0.04285714285714286,7
2013-08-24,East,927.56,80.59,0.065,2
2013-08-25,South,5.31,-1.5,0.0,1
2013-08-26,Central,4639.909,694.4575,0.055,8
2013-08-26,South,6020.5064999999995,-663.6370000000001,0.06,6
2013-08-27,Central,3565.4125,474.747,0.085,2
2013-08-27,South,6298.042,-812.26,0.09,2
2013-08-28,Central,540.96,35.370000000000005,0.065,2
2013-08-28,East,1001.68,76.90850000000003,0.05666666666666667,3
2013-08-28,South,1350.0685,-918.8735,0.043333333333333335,3
2013-08-29,South,812.21,-128.02,0.06,1
2013-08-29,West,4011.44,-499.71,0.025,2
2013-08-30,Central,6655.040000000001,-92.39,0.028000000000000004,5
2013-08-30,East,3221.04,296.196634,0.06,3
2013-08-30,South,2277.991,640.79,0.043333333333333335,3
2013-08-30,West,587.06,-103.1265,0.05,2
2013-08-31,West,744.17,-158.64999999999998,0.04666666666666667,3
2013-09-01,Central,6789.9275,1864.656,0.08,1
2013-09-01,East,656.6835,-450.916,0.05500000000000001,2
2013-09-01,South,130.96,-66.74,0.05,1
2013-09-01,West,81.97,-148.7985,0.05,1
2013-09-02,East,863.2,262.79,0.055,2
2013-09-03,East,1642.43,-423.2,0.02,1
2013-09-03,South,5845.84,967.8050000000001,0.065,2
2013-09-03,West,799.77,-302.83000000000004,0.035,2
2013-09-04,East,583.64,-179.5,0.08,1
2013-09-04,South,278.1,68.102,0.09,1
2013-09-04,West,3496.4004999999997,595.0636,0.03,3
2013-09-05,Central,90.75,-26.39,0.02,1
2013-09-05,South,1051.19,248.34,0.055,2
2013-09-05,West,3918.374,95.62600000000005,0.05,4
2013-09-06,Central,7397.869999999999,1086.7534999999998,0.06666666666666667,3
2013-09-06,South,6809.42,1552.72,0.01,2
2013-09-06,West,2039.39,199.73,0.01,1
2013-09-07,Central,777.63,-70.54,0.03,1
2013-09-07,East,908.6,-141.45999999999998,0.07,2
2013-09-07,South,622.63,-56.669999999999995,0.030000000000000002,2
2013-09-07,West,445.6,111.206,0.060000000000000005,2
2013-09-08,East,136.72,5.91,0.09,1
2013-09-08,South,223.63,16.64,0.045,2
2013-09-09,East,4777.0599999999995,-853.9699999999999,0.035,2
2013-09-09,South,4929.71,-1623.8835000000001,0.044,5
2013-09-10,Central,1000.74,105.80000000000001,0.025,2
2013-09-10,East,1169.67,14.560000000000002,0.07500000000000001,2
2013-09-10,South,1916.32,777.06,0.015,2
2013-09-10,West,7990.02,1305.47,0.035,2
2013-09-11,Central,3008.91,498.7565,0.07333333333333335,3
2013-09-12,Central,104.27,-23.61,0.03,1
2013-09-12,East,24015.18,10264.720000000001,0.0,2
2013-09-12,West,19428.04,-10221.261700000001,0.049999999999999996,3
2013-09-13,South,188.07999999999998,-122.66199999999999,0.065,2
2013-09-13,West,1896.2115,-103.37499999999999,0.0125,4
2013-09-14,Central,41737.409999999996,8420.238500000001,0.047142857142857146,7
2013-09-14,East,1418.68,-58.099999999999994,0.1,2
2013-09-14,South,2598.25,614.13,0.07,2
2013-09-15,Central,1449.21,-270.0,0.06,1
2013-09-15,East,716.44,-233.49,0.034999999999999996,2
2013-09-15,South,116.63,6.81,0.03,1
2013-09-15,West,29689.829999999998,-27.09999999999991,0.015,2
2013-09-17,Central,13384.369999999999,2537.0705000000003,0.0675,4
2013-09-17,East,6361.68,-266.023483,0.052500000000000005,4
2013-09-17,South,1171.79,418.92,0.08,2
2013-09-17,West,243.38,-47.136,0.055,2
2013-09-18,South,5795.226500000001,1236.051,0.04,4
2013-09-19,Central,4993.62,362.43,0.04,3
2013-09-19,East,2502.3914999999997,-258.0645,0.0425,4
2013-09-19,South,862.914,-660.9780000000001,0.025,2
2013-09-19,West,3842.59,-909.64,0.06,3
2013-09-20,Central,4028.2000000000003,-797.0,0.07500000000000001,2
2013-09-20,East,217.42,-13.899999999999999,0.035,2
2013-09-20,West,6731.77,-1755.71,0.04,3
2013-09-21,Central,3013.02,-561.89,0.057499999999999996,4
2013-09-21,South,336.29,-52.14,0.08,1
2013-09-21,West,2305.79,210.17,0.045,2
2013-09-22,South,2944.4105,665.5895,0.035,2
2013-09-22,West,2415.38,-1131.6,0.08,1
2013-09-23,Central,11869.869999999999,17.870000000000005,0.08,2
2013-09-23,South,15590.049500000001,3720.2610000000004,0.055,4
2013-09-23,West,2048.78,994.68,0.05,1
2013-09-24,Central,1164.5705,-80.3075,0.07,2
2013-09-24,East,19845.93,4958.9800000000005,0.028333333333333335,6
2013-09-24,West,1599.48,82.199,0.065,2
2013-09-25,Central,6273.59,774.039,0.049999999999999996,6
2013-09-25,East,2911.64,225.28,0.02,1
2013-09-25,South,2138.46,-595.79,0.060000000000000005,2
2013-09-26,Central,5564.208,1660.272,0.07500000000000001,2
2013-09-26,East,2293.5995,-152.37953499999998,0.05333333333333334,3
